N","N"
"B21001F",32.000,"Veteran","N","N","N","N"
"B21001F",33.000,"Nonveteran","N","N","N","N"
"B21001G",.,"SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (TWO OR MORE RACES)",,,,
"B21001G",.,"Universe: Two or more races civilian population 18 years and over",,,,
"B21001G",1.000,"Total:","N","N","N","N"
"B21001G",2.000,"Male:","N","N","N","N"
"B21001G",3.000,"18 to 34 years:","N","N","N","N"
"B21001G",4.000,"Veteran","N","N","N","N"
"B21001G",5.000,"Nonveteran","N","N","N","N"
"
