",64,"Never married","26.9","+/-1.1","25.4","+/-2.7"
"535","German (032-045)",65,"Male 15 years and over","325,205","+/-3,607","63,430","+/-4,252"
"535","German (032-045)",66,"Now married, except separated","51.4","+/-1.4","50.9","+/-3.2"
"535","German (032-045)",67,"Widowed","3.2","+/-0.5","3.2","+/-1.1"
"535","German (032-045)",68,"Divorced","12.9","+/-1.1","13.7","+/-2.5"
"535","German (032-045)",69,"Separated","2.0","+/-0.5","2.1","+/-1.3"
"535","German (032-045)",70,"Never married","30.4","+/-1.3","30.
