,3,24,1954-03-24,19:05:00,3,OK,40,3,2,0,0,4,0,36.93,-97.1,36.97,-97.07,2.7,200,1,1,1,71,0,0,0
51,1954,3,24,1954-03-24,20:30:00,3,KS,20,17,2,0,0,3,0,38.73,-95.05,0,0,0.1,10,1,1,1,59,45,121,0
52,1954,3,24,1954-03-24,21:00:00,3,KS,20,18,2,0,0,4,0,37.72,-95.52,37.95,-95.23,22.2,880,1,1,1,205,133,1,0
53,1954,3,24,1954-03-24,21:15:00,3,OK,40,4,1,0,0,3,0,36,-96.12,36.05,-96.1,3.6,200,1,1,1,37,0,0,0
54,1954,3,24,1954-03-24,21:25:00,3,OK,40,5,2,0,0,5,0,35.82,-95.68,0,0,1,10,1,1,1,101,0,0,0
55,1954,3,24,1954-03-24,21
