","47.4","+/-4.7"
"DP02",55.0,"High school (grades 9-12)","4,550","+/-1,133","17.4","+/-3.9"
"DP02",56.0,"College or graduate school","5,737","+/-1,173","22.0","+/-3.6"
"DP02",56.3,,,,,
"DP02",56.5,"EDUCATIONAL ATTAINMENT",,,,
"DP02",57.0,"Population 25 years and over","63,055","+/-4,008","100","(X)"
"DP02",58.0,"Less than 9th grade","4,108","+/-1,849","6.5","+/-2.8"
"DP02",59.0,"9th to 12th grade, no diploma","5,222","+/-1,144","8.3","+/-1.6"
"DP02",60.0,"High school graduate (includes equivalency)","21,71
