any disability","4.6","+/-1.2","0.0","+/-3.5"
"716","Central America:",114,"Civilian population 16 to 64 years","512,962","+/-5,700","57,433","+/-4,069"
"716","Central America:",115,"With any disability","11.7","+/-0.7","7.5","+/-2.5"
"716","Central America:",116,"No disability","88.3","+/-0.7","92.5","+/-2.5"
"716","Central America:",117,"Civilian population 65 years and over","100,375","+/-1,701","1,227","+/-710"
"716","Central America:",118,"With any disability","35.4","+/-2.3","46.1","+/-25.2"
"716","Ce
