",16.000,"85 years and over","N","N","N","N"
"B01001I",17.000,"Female:","N","N","N","N"
"B01001I",18.000,"Under 5 years","N","N","N","N"
"B01001I",19.000,"5 to 9 years","N","N","N","N"
"B01001I",20.000,"10 to 14 years","N","N","N","N"
"B01001I",21.000,"15 to 17 years","N","N","N","N"
"B01001I",22.000,"18 and 19 years","N","N","N","N"
"B01001I",23.000,"20 to 24 years","N","N","N","N"
"B01001I",24.000,"25 to 29 years","N","N","N","N"
"B01001I",25.000,"30 to 34 years","N","N","N","N"
"B01001I",26.000,"35 to 44
