C",20.000,"Native","N","N","N","N"
"B05003C",21.000,"Foreign born:","N","N","N","N"
"B05003C",22.000,"Naturalized U.S. citizen","N","N","N","N"
"B05003C",23.000,"Not a U.S. citizen","N","N","N","N"
"B05003D",.,"SEX BY AGE BY CITIZENSHIP STATUS (ASIAN ALONE)",,,,
"B05003D",.,"Universe:  Asian alone population",,,,
"B05003D",1.000,"Total:","3,047","+/-586","2,461","3,633"
"B05003D",2.000,"Male:","1,306","+/-291","1,015","1,597"
"B05003D",3.000,"Under 18 years:","371","+/-200","171","571"
"B05003D",4.000,"Nati
