           "",            "",
  "50",         -1461,         -2236,         -1540,         -1147,         -3033,         -3333,         -5561,         -6401,
  "51",          -384,          -582,          -763,           -64,         -1756,         -2448,         -2857,         -2592,
  "52",          -959,         -1184,          -617,          -423,          -648,          -453,         -1394,         -3092,
  "53",          -161,          -184,           -21,          -237,          -161,          -3
