omes in the past 12 months below the poverty level",,,,
"B17008",1.000,"Aggregate income deficit in the past 12 months of unrelated individuals (dollars):","113,394,000","+/-20,545,781","92,848,219","133,939,781"
"B17008",2.000,"Male (dollars)","50,187,900","+/-14,013,035","36,174,865","64,200,935"
"B17008",3.000,"Female (dollars)","63,206,100","+/-13,349,150","49,856,950","76,555,250"
"B17009",.,"POVERTY STATUS BY WORK EXPERIENCE OF UNRELATED INDIVIDUALS BY HOUSEHOLDER STATUS",,,,
"B17009",.,"Universe:  Un
