1954,9,19,1954-09-19,17:00:00,3,PA,42,18,2,0,0,4,0,41.52,-76.67,41.48,-76.42,12.8,50,1,1,1,113,0,0,0
504,1954,9,19,1954-09-19,17:30:00,3,NY,36,2,2,0,0,4,0,44.67,-74.72,44.68,-74.67,0.1,10,1,1,1,89,0,0,0
505,1954,9,19,1954-09-19,17:34:00,3,PA,42,19,2,0,0,3,0,41.83,-76.18,0,0,1,50,1,1,1,15,0,0,0
506,1954,9,19,1954-09-19,19:00:00,3,PA,42,20,0,0,0,3,0,40.77,-76.32,0,0,0.1,33,1,1,1,107,0,0,0
507,1954,9,20,1954-09-20,13:00:00,3,NC,37,7,2,4,0,5,0,35.72,-77.9,0,0,0.5,100,1,1,1,195,0,0,0
508,1954,9,20,1954-09-20,20:
