borough,Pennsylvania,195,196,198,199,200,201,201,201
Waterford borough,Pennsylvania,"1,420","1,439","1,461","1,470","1,462","1,450","1,449","1,449"
Watsontown borough,Pennsylvania,"2,148","2,166","2,186","2,204","2,223","2,251","2,255","2,255"
Wattsburg borough,Pennsylvania,358,363,368,371,374,377,378,378
Waymart borough,Pennsylvania,"1,447","1,436","1,438","1,434","1,430","1,432","1,429","1,429"
Waynesboro borough,Pennsylvania,"9,700","9,678","9,624","9,616","9,588","9,612","9,614","9,614"
Waynesburg
