borough,Pennsylvania,"2,009","2,007","1,999","1,940","1,866","1,776","1,752","1,752"
Stillwater borough,Pennsylvania,195,195,194,195,194,194,194,194
Stockdale borough,Pennsylvania,535,539,541,544,549,554,555,555
Stockertown borough,Pennsylvania,756,755,734,715,700,689,687,687
Stoneboro borough,Pennsylvania,"1,061","1,066","1,076","1,079","1,088","1,101","1,104","1,104"
Stoystown borough,Pennsylvania,402,407,412,416,421,427,428,428
Strasburg borough,Pennsylvania,"2,745","2,755","2,770","2,781","2,789",
