 than ""very well""","1.1%","0.2","1.0%","0.2",
"DP02",117.0,"Asian and Pacific Islander languages","3.6%","0.3","3.1%","0.4",
"DP02",118.0,"Speak English less than ""very well""","2.1%","0.2","1.6%","0.3",
"DP02",119.0,"Other languages","2.5%","0.4","2.6%","0.4",
"DP02",120.0,"Speak English less than ""very well""","1.3%","0.3","1.0%","0.2",
"DP02",120.3,,,,,,
"DP02",120.5,"ANCESTRY",,,,,
"DP02",121.0,"Total population","682,943","8,517","683,079","4,738",
"DP02",122.0,"American","3.6%","0.4","3.4%","0.3",
