ontract rent","133,132,100","+/-5,590,686","127,541,414","138,722,786"
"B25061",.,"RENT ASKED",,,,
"B25061",.,"Universe:  Vacant-for-rent and rented, not occupied housing units",,,,
"B25061",1.000,"Total:","N","N","N","N"
"B25061",2.000,"Less than $100","N","N","N","N"
"B25061",3.000,"$100 to $149","N","N","N","N"
"B25061",4.000,"$150 to $199","N","N","N","N"
"B25061",5.000,"$200 to $249","N","N","N","N"
"B25061",6.000,"$250 to $299","N","N","N","N"
"B25061",7.000,"$300 to $349","N","N","N","N"
"B25061",8.0
