,"49,432","1,723",
"DP04",57.0,"No vehicles available","9.7%","1.3","6.3%","1.1","*"
"DP04",58.0,"1 vehicle available","52.2%","2.4","57.4%","1.9","*"
"DP04",59.0,"2 vehicles available","30.5%","2.3","29.9%","1.9",
"DP04",60.0,"3 or more vehicles available","7.5%","1.0","6.3%","1.0",
"DP04",60.3,,,,,,
"DP04",60.5,"HOUSE HEATING FUEL",,,,,
"DP04",61.0,"Occupied housing units","49,832","1,599","49,432","1,723",
"DP04",62.0,"Utility gas","1.5%","0.4","2.3%","0.6",
"DP04",63.0,"Bottled, tank, or LP gas","2.1%",
