PRING HILL,JOHNSON,KS,38.75,-94.83,(EAX)
0015,75,5 SW KENDALL,MIAMI-DADE,FL,25.63,-80.38,NHC EMPLOYEE REPORTED PENNY SIZED HAIL. (MFL)
0053,100,LEAVENWORTH,LEAVENWORTH,KS,39.32,-94.92,(EAX)
0106,100,1 E ARDEN,IRION,TX,31.44,-100.75,(SJT)
0111,88,STEELE CITY,JEFFERSON,NE,40.04,-97.02,(OAX)
0115,75,7 W BRINKMAN,GREER,OK,35.02,-99.64,(OUN)
0116,125,GIRARD,CRAWFORD,KS,37.51,-94.84,FIRE DEPT. OBSERVED HALF DOLLAR HAIL. (SGF)
0123,75,12 SSW ERICK,BECKHAM,OK,35.05,-99.95,(OUN)
0123,75,12 SW ERICK,COLLINGSWORTH,TX,
