","5.8%","3.4","4.1%","3.4",
"DP02",48.0,"5 or more years","43.8%","8.7","36.0%","9.7",
"DP02",48.3,,,,,,
"DP02",48.5,"Characteristics of grandparents responsible for own grandchildren under 18 years",,,,,
"DP02",49.0,"Who are female","59.7","**","69.0","**",
"DP02",50.0,"Who are married","85.4","**","69.9","**",
"DP02",50.3,,,,,,
"DP02",50.5,"SCHOOL ENROLLMENT",,,,,
"DP02",51.0,"Population 3 years and over enrolled in school","24,073","1,081","25,697","900",
"DP02",52.0,"Nursery school, preschool","6.1%","
