,203.3671,2,8.2,2,0.226,2,3.046384,2,3.1,2,337.9,2,2029.4,2,2328.8,-9,9,-9,9
gasexII,HRP,4,1,10,4110,28,2,2001,2330,59.9792,-2.297,-131.455,6.31,27.089,27.3746,35.153,35.1531,2,203.362,2,8.2,2,0.227,2,3.056146,2,3.1,2,332.8,2,2030.1,2,2333.6,-9,9,-9,9
gasexII,HRP,4,1,11,4111,28,2,2001,2330,59.9792,-2.297,-131.455,5.26,27.214,27.5411,35.154,35.1492,2,203.7608,2,8.2,2,0.228,2,3.02685,2,3,2,337.8,2,2029.8,2,2329.3,-9,9,-9,9
gasexII,HRP,4,1,12,4112,28,2,2001,2330,59.9792,-2.297,-131.455,4.25,27.294,27.7002,35.1
