290,2222,4,2001,2226,145,2419,0,145,0,0,0
JetBlue,7/20,187,171,JFK,"New York, NY",SMF,"Sacramento, CA",7,1930,1956,26,2303,343,146,3,2252,149,177,2521,11,151,0,0,15
AirTran,7/23,187,336,PHL,"Philadelphia, PA",ATL,"Atlanta, GA",3,1209,1533,204,1840,109,2029,9,1415,2038,383,665,0,179,0,0,204
US Airways,7/13,187,150,PHL,"Philadelphia, PA",SAN,"San Diego, CA",7,1610,1608,-2,1915,316,2131,2,1848,2133,165,2369,0,165,0,0,0
JetBlue,7/13,186,6,JFK,"New York, NY",BUF,"Buffalo, NY",7,1559,1839,160,2145,57,2242,3,1
