47 ","7,506 ","7,479 ","7,593 ","7,490 ","7,442 ","7,333 ","7,248 ","7,189 "
Scott,Illinois,"5,644 ","5,633 ","5,573 ","5,622 ","5,564 ","5,579 ","5,584 ","5,539 ","5,543 ","5,541 ","5,515 ","5,537 "
Shelby,Illinois,"22,261 ","22,300 ","22,373 ","22,472 ","22,493 ","22,578 ","22,747 ","22,948 ","23,022 ","23,072 ","22,973 ","22,893 "
Stark,Illinois,"6,534 ","6,541 ","6,460 ","6,437 ","6,450 ","6,414 ","6,440 ","6,444 ","6,405 ","6,415 ","6,368 ","6,332 "
Stephenson,Illinois,"48,052 ","48,118 ","48,255 ","48
