nder 18 years:","N","N","N","N"
"C05003C",11.000,"Native","N","N","N","N"
"C05003C",12.000,"Foreign born","N","N","N","N"
"C05003C",13.000,"18 years and over:","N","N","N","N"
"C05003C",14.000,"Native","N","N","N","N"
"C05003C",15.000,"Foreign born","N","N","N","N"
"C05003D",.,"SEX BY AGE BY NATIVITY (ASIAN ALONE)",,,,
"C05003D",.,"Universe:  Asian alone population",,,,
"C05003D",1.000,"Total:","31,436","+/-3,422","28,014","34,858"
"C05003D",2.000,"Male:","15,958","+/-1,898","14,060","17,856"
"C05003D",3.00
