 "",            "",            "",            "",            "",
   "2",         59921,         62508,         65088,         71601,         85215,         93415,         99260,        103603,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
   "3",         53035,         55425,         56495,         62009,         74290,         79888,         83359,         85678,
    "",            "",            "",            "",       
