k, NJ",2,1025,1146,81,1524,51,1615,4,1145,1619,274,209,0,274,0,0,0
ExpressJet,9/26,217,2286,EWR,"Newark, NJ",DAY,"Dayton, OH",3,1925,1924,-1,2301,86,27,5,2207,32,145,533,0,145,0,0,0
Continental,9/27,216,1600,PHL,"Philadelphia, PA",CLE,"Cleveland, OH",4,1801,1758,-3,2134,60,2234,6,2000,2240,160,363,0,160,0,0,0
ExpressJet,9/7,215,2450,SYR,"Syracuse, NY",EWR,"Newark, NJ",5,1255,1254,-1,1629,47,1716,9,1414,1725,191,194,0,191,0,0,0
United,9/27,213,189,PHL,"Philadelphia, PA",SFO,"San Francisco, CA",4,1810,191
