5"
"B09010",11.000,"In male householder, no wife present, family","7,748","+/-2,017","5,731","9,765"
"B09010",12.000,"In female householder, no husband present, family","18,318","+/-2,734","15,584","21,052"
"B09010",13.000,"In nonfamily households","710","+/-483","227","1,193"
"B09016",.,"HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP",,,,
"B09016",.,"Universe:  Total population",,,,
"B09016",1.000,"Total:","706,984","*****","*****","*****"
"B09016",2.000,"In households:","697,251","+/-627","696,62
