4","      46","Wood","             0","   0.0%","           425","   0.1%","   0.1%","+/-0.2%","no"
"        4","      47","Solar energy","             0","   0.0%","             0","   0.0%","   0.0%","+/-0.2%","no"
"        4","      48","Other fuel","         5,334","   0.9%","         4,865","   0.9%","   0.0%","+/-0.5%","no"
"        4","      49","No fuel used","         3,170","   0.6%","         2,360","   0.4%","- 0.2%","+/-0.3%","no"
"        4","      50"," "," "," "," "," "," "," "," "
"   
