occupations",,,"21.4","+/-1.4"
"001","Total population",193,"Sales and office occupations",,,"35.2","+/-1.5"
"001","Total population",194,"Farming, fishing, and forestry occupations",,,"0.2","+/-0.2"
"001","Total population",195,"Construction, extraction, maintenance, and repair occupations",,,"0.6","+/-0.3"
"001","Total population",196,"Production, transportation, and material moving occupations",,,"4.1","+/-0.9"
"001","Total population",197,"Agriculture, forestry, fishing and hunting, and mining",,,"0.9",
