956,2,27,1956-02-27,15:30:00,3,TN,47,3,3,4,0,4,0,36.47,-86.65,36.55,-86.4,15,100,1,1,1,165,0,0,0
48,1956,2,27,1956-02-27,16:00:00,3,GA,13,4,0,0,0,1,0,32.92,-83.9,0,0,0.5,100,1,1,1,207,0,0,0
49,1956,2,27,1956-02-27,17:30:00,3,TN,47,4,1,0,0,3,0,36.32,-84.92,0,0,0.1,10,1,1,1,49,0,0,0
50,1956,3,6,1956-03-06,16:30:00,3,MI,26,1,2,0,0,4,0,42.95,-86.12,42.97,-85.95,8,100,1,1,1,139,0,0,0
51,1956,3,6,1956-03-06,16:45:00,3,IL,17,3,2,0,0,4,0,40.63,-88.77,40.63,-88.7,2.3,200,1,1,1,113,0,0,0
52,1956,3,6,1956-03-06,17:55:
