2","113","         9,234","         4,656","        13,812"
"50000US4807","2","114","        12,110","         9,212","        15,008"
"50000US4807","2","115","        10,121","         7,990","        12,252"
"50000US4807","2","116","           284","             0","           621"
"50000US4807","2","117","         7,253","         3,974","        10,532"
"50000US4807","2","118","         3,958","         2,328","         5,588"
"50000US4807","2","119","         1,680","           742","         2,6
