1,625","9.3","+/-0.8"
"DP04",98.0,"Median (dollars)","1,292","+/-31","(X)","(X)"
"DP04",99.0,"Housing units without a mortgage","67,812","+/-3,124","100","(X)"
"DP04",100.0,"Less than $100","1,863","+/-700","1.0","+/-0.4"
"DP04",101.0,"$100 to $199","7,022","+/-1,303","3.6","+/-0.7"
"DP04",102.0,"$200 to $299","16,386","+/-1,878","8.5","+/-1.0"
"DP04",103.0,"$300 to $399","18,224","+/-1,984","9.5","+/-1.0"
"DP04",104.0,"$400 or more","24,317","+/-2,263","12.6","+/-1.2"
"DP04",105.0,"Median (dollars)","348",
