106,718","+/-4,348","75,019","+/-3,608"
"451","White alone, not Hispanic or Latino",292,"Less than 30 percent","54.5","+/-2.9","54.6","+/-3.3"
"451","White alone, not Hispanic or Latino",293,"30 percent or more","45.5","+/-2.9","45.4","+/-3.3"
"451","White alone, not Hispanic or Latino",294,"Median gross rent (dollars)","866","+/-27","881","+/-25"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",1,"Total population","803,060","+/-8,136","574,406","+/-4,857"
"452","W
