"
"B20005H",16.000,"$25,000 to $29,999","8,183","+/-1,810","6,373","9,993"
"B20005H",17.000,"$30,000 to $34,999","8,983","+/-1,772","7,211","10,755"
"B20005H",18.000,"$35,000 to $39,999","7,571","+/-1,344","6,227","8,915"
"B20005H",19.000,"$40,000 to $44,999","6,896","+/-1,564","5,332","8,460"
"B20005H",20.000,"$45,000 to $49,999","5,758","+/-1,414","4,344","7,172"
"B20005H",21.000,"$50,000 to $54,999","6,834","+/-1,549","5,285","8,383"
"B20005H",22.000,"$55,000 to $64,999","8,132","+/-1,556","6,576","9,688
