62 years and over","140,454","+/-2,046","19.4","+/-0.3"
"DP05",21.0,"65 years and over","116,767","+/-1,582","16.2","+/-0.2"
"DP05",21.3,,,,,
"DP05",22.0,"18 years and over","574,807","+/-3,108","100","(X)"
"DP05",23.0,"Male","278,688","+/-2,389","38.6","+/-0.3"
"DP05",24.0,"Female","296,119","+/-2,184","41.0","+/-0.2"
"DP05",24.3,,,,,
"DP05",25.0,"65 years and over","116,767","+/-1,582","100","(X)"
"DP05",26.0,"Male","52,246","+/-1,029","7.2","+/-0.1"
"DP05",27.0,"Female","64,521","+/-1,211","8.9","+/-0.2"
