ars","N","N","N","N"
"C17001E",5.000,"18 to 64 years","N","N","N","N"
"C17001E",6.000,"65 years and over","N","N","N","N"
"C17001E",7.000,"Female:","N","N","N","N"
"C17001E",8.000,"Under 18 years","N","N","N","N"
"C17001E",9.000,"18 to 64 years","N","N","N","N"
"C17001E",10.000,"65 years and over","N","N","N","N"
"C17001E",11.000,"Income in the past 12 months at or above poverty level:","N","N","N","N"
"C17001E",12.000,"Male:","N","N","N","N"
"C17001E",13.000,"Under 18 years","N","N","N","N"
"C17001E",14.00
