
"B20001",7.000,"$10,000 to $12,499","6,700","+/-1,566","5,134","8,266"
"B20001",8.000,"$12,500 to $14,999","3,346","+/-1,162","2,184","4,508"
"B20001",9.000,"$15,000 to $17,499","7,119","+/-1,537","5,582","8,656"
"B20001",10.000,"$17,500 to $19,999","4,578","+/-1,475","3,103","6,053"
"B20001",11.000,"$20,000 to $22,499","7,660","+/-1,613","6,047","9,273"
"B20001",12.000,"$22,500 to $24,999","5,165","+/-1,289","3,876","6,454"
"B20001",13.000,"$25,000 to $29,999","10,301","+/-1,983","8,318","12,284"
"B20001"
