8","4,728"
Mount Pocono borough,Pennsylvania,"2,997","2,974","2,926","2,863","2,803","2,756","2,742","2,742"
Mount Union borough,Pennsylvania,"2,392","2,414","2,437","2,459","2,476","2,499","2,504","2,504"
Mountville borough,Pennsylvania,"2,746","2,701","2,665","2,523","2,483","2,453","2,444","2,444"
Mount Wolf borough,Pennsylvania,"1,345","1,344","1,351","1,357","1,363","1,372","1,373","1,373"
Muncy borough,Pennsylvania,"2,533","2,550","2,570","2,595","2,623","2,657","2,663","2,663"
Munhall borough,P
