 - , - , - , - , - , - ," 1,781 "
..EDUCATION OF DESIGNATED PARENT,,,,,,,,,,,,,
...Less than 9th grade," 1,850 "," 1,338 ", 41 , 39 , 69 , 107 , 172 , 14 , 6 , 19 , 4 , 42 , - 
"...9th to 12th grade, no diploma"," 3,417 "," 1,803 ", 68 , 46 , 229 , 220 , 778 , 18 , 7 , 63 , 37 , 148 , - 
...High school graduate," 10,323 "," 6,659 ", 120 , 104 , 900 , 427 ," 1,399 ", 69 , 15 , 288 , 80 , 262 , - 
...Some college or AA degree," 10,224 "," 6,941 ", 126 , 78 ," 1,102 ", 341 ," 1,129 ", 25 , 13 , 258 , 54 ,
