5 ","22,091 "
25,"2,802,151 ","1,396,499 ","1,405,652 ","2,450,089 ","1,230,925 ","1,219,164 ","308,121 ","144,257 ","163,864 ","43,941 ","21,317 ","22,624 "
26,"2,804,268 ","1,393,335 ","1,410,933 ","2,468,818 ","1,235,676 ","1,233,142 ","292,153 ","136,895 ","155,258 ","43,297 ","20,764 ","22,533 "
27,"3,000,699 ","1,488,871 ","1,511,828 ","2,652,253 ","1,325,985 ","1,326,268 ","304,627 ","141,929 ","162,698 ","43,819 ","20,957 ","22,862 "
28,"2,641,863 ","1,309,125 ","1,332,738 ","2,323,878 ","1,160,893 
