50,616 ","1,628,276 ","764,663 ","863,613 ","148,717 ","67,949 ","80,768 ","14,623 ","8,388 ","6,235 "
62,"1,732,996 ","809,970 ","923,026 ","1,572,967 ","735,431 ","837,536 ","146,019 ","66,365 ","79,654 ","14,010 ","8,174 ","5,836 "
63,"1,640,281 ","761,967 ","878,314 ","1,491,156 ","693,075 ","798,081 ","135,863 ","61,196 ","74,667 ","13,262 ","7,696 ","5,566 "
64,"1,598,736 ","735,620 ","863,116 ","1,444,677 ","664,640 ","780,037 ","140,883 ","63,395 ","77,488 ","13,176 ","7,585 ","5,591 "
65,"1,550,071
