6,"Civilian employed population 16 years and over","422,792","+/-6,218","259,524","+/-4,475"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",177,"Management, professional, and related occupations","35.1","+/-1.3","42.8","+/-1.9"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",178,"Service occupations","19.5","+/-1.1","15.3","+/-1.3"
"452","White alone or in combination with one or more other races, not Hispanic or Latino",
