1","Foreign born",249,"Female householder, no husband present, family","26.7","+/-4.1","39.7","+/-10.1"
"601","Foreign born",250,"With related children under 18 years","35.3","+/-5.9","53.7","+/-12.4"
"601","Foreign born",251,"With related children under 5 years only","39.4","+/-14.7","55.5","+/-39.2"
"601","Foreign born",252,"All people","15.0","+/-1.2","22.8","+/-3.0"
"601","Foreign born",253,"Under 18 years","21.6","+/-2.4","45.6","+/-11.5"
"601","Foreign born",254,"Related children under 18 years","21.0
