","+/-0.9"
"001","Total population",25,"18 years and over",,,"523,431","+/-4,171"
"001","Total population",26,"Male",,,"48.1","+/-0.3"
"001","Total population",27,"Female",,,"51.9","+/-0.3"
"001","Total population",28,"18 to 34 years",,,"145,804","+/-2,759"
"001","Total population",29,"Male",,,"50.9","+/-1.0"
"001","Total population",30,"Female",,,"49.1","+/-1.0"
"001","Total population",31,"35 to 64 years",,,"272,563","+/-2,797"
"001","Total population",32,"Male",,,"49.0","+/-0.3"
"001","Total population",
