 in college or graduate school",,,"17.1","+/-1.9"
"001","Total population",86,"Female 3 years and over enrolled in school",,,"74,766","+/-3,328"
"001","Total population",87,"Percent enrolled in kindergarten to grade 12",,,"65.3","+/-2.6"
"001","Total population",88,"Percent enrolled in college or graduate school",,,"30.3","+/-2.6"
"001","Total population",89,"Population 25 years and over",,,"468,585","+/-3,587"
"001","Total population",90,"Less than high school diploma",,,"22.7","+/-1.1"
"001","Total popula
