","8.9","+/-0.9"
"535","German (032-045)",16,"75 years and over","7.5","+/-0.1","9.4","+/-1.0"
"535","German (032-045)",17,"Median age (years)","36.8","+/-0.3","43.2","+/-1.9"
"535","German (032-045)",18,"18 years and over","76.2","+/-0.1","79.4","+/-1.9"
"535","German (032-045)",19,"21 years and over","71.5","+/-0.3","75.3","+/-2.0"
"535","German (032-045)",20,"62 years and over","17.8","+/-0.2","22.3","+/-1.5"
"535","German (032-045)",21,"65 years and over","14.8","+/-0.1","18.2","+/-1.4"
"535","German (0
