tion with one or more other races",86,"Female 3 years and over enrolled in school","133,275","+/-3,694","90,057","+/-3,863"
"003","White alone or in combination with one or more other races",87,"Percent enrolled in kindergarten to grade 12","60.0","+/-1.7","56.9","+/-2.2"
"003","White alone or in combination with one or more other races",88,"Percent enrolled in college or graduate school","35.7","+/-1.9","38.7","+/-2.4"
"003","White alone or in combination with one or more other races",89,"Population 25 yea
