,2027.3,2,2324.1,-9,9,-9,9
gasexII,HRP,2,1,6,2106,20,2,2001,2245,51.9479,-2.572,-127.227,5.25,27.041,27.1394,35.089,35.0881,2,207.5728,2,8.5,2,0.228,2,3.066398,2,3.1,2,342.9,2,2029.4,2,2322.8,0.161,2,0.029,2
gasexII,HRP,2,1,7,2107,20,2,2001,2245,51.9479,-2.572,-127.227,3.29,27.129,27.2979,35.098,35.0916,2,204.7416,2,8.5,2,0.219,2,3.095675,2,3.1,2,342.7,2,2029.2,2,2322.7,-9,9,-9,9
gasexII,HRP,2,1,8,2108,20,2,2001,2245,51.9479,-2.572,-127.227,2.33,27.182,27.4779,35.093,35.0928,2,207.3858,2,8.5,2,0.224,2,3.105
