+/-0.8"
"001","Total population",182,"Production, transportation, and material moving occupations",,,"8.8","+/-0.9"
"001","Total population",183,"Male civilian employed population 16 years and over",,,"224,883","+/-3,769"
"001","Total population",184,"Management, professional, and related occupations",,,"32.1","+/-1.6"
"001","Total population",185,"Service occupations",,,"17.9","+/-1.7"
"001","Total population",186,"Sales and office occupations",,,"17.1","+/-1.2"
"001","Total population",187,"Farming, fishi
