,3,21,1953-03-21,12:45:00,3,IA,19,1,1,2,0,3,0,42.23,-95.68,0,0,0.1,10,1,1,1,193,0,0,0
58,1953,3,21,1953-03-21,13:00:00,3,IA,19,2,1,0,0,4,0,42.05,-95.72,41.93,-95.87,10.9,600,1,1,1,133,0,0,0
59,1953,3,21,1953-03-21,14:00:00,3,MS,28,9,1,0,0,4,0,34.28,-90.65,34.38,-90.55,9,10,1,1,1,27,0,0,0
60,1953,3,21,1953-03-21,15:00:00,3,IA,19,3,3,0,0,5,0,43.27,-94.63,43.3,-94,31.8,400,1,1,1,63,0,0,0
61,1953,3,21,1953-03-21,16:43:00,3,MN,27,1,2,3,1,5,0,45.58,-94.08,0,0,0.1,10,1,1,1,145,0,0,0
62,1953,3,21,1953-03-21,17:00:0
