"," "," "
"        1","      93","HOUSING TENURE"," "," "," "," "," "," "," "
"        1","      93","     Occupied housing units","1,914,209","   100%","     2,014,316","   100%","       100,107","+/-52,028","yes"
"        1","      94","Owner-occupied","1,269,329","  66.3%","     1,382,306","  68.6%","   2.3%","+/-0.2%","yes"
"        1","      95","Renter-occupied","  644,880","  33.7%","       632,010","  31.4%","- 2.3%","+/-2.3%","no"
"        1","      96"," "," "," "," "," "," "," "," "
"      
