aus ,  ,  ,  ,  ,  ,84913000
2007 ,403399 ,CATTLE DAIRY HEIFERS REPLACEMENT ,103 ,Tehama ,  ,  ,  ,  ,  ,2348400
2007 ,403399 ,CATTLE DAIRY HEIFERS REPLACEMENT , 999, State Totals,0 ,  ,0 ,  ,    ,163863400
2007 ,401299 ,CATTLE HEIFERS ,27 ,Inyo ,  ,  ,  ,  ,  ,2598800
2007 ,401299 ,CATTLE HEIFERS ,35 ,Lassen ,  ,  ,  ,  ,  ,3115200
2007 ,401299 ,CATTLE HEIFERS ,51 ,Mono ,  ,  ,  ,  ,  ,3638300
2007 ,401299 ,CATTLE HEIFERS , 999, State Totals,0 ,  ,0 ,  ,    ,9352300
2007 ,404699 ,CATTLE HEIFERS & ST
