134 "
50,"2,427,106 ","1,172,397 ","1,254,709 ","2,164,268 ","1,049,092 ","1,115,176 ","238,415 ","111,121 ","127,294 ","24,423 ","12,184 ","12,239 "
51,"2,299,963 ","1,105,995 ","1,193,968 ","2,067,400 ","996,969 ","1,070,431 ","210,931 ","98,194 ","112,737 ","21,632 ","10,832 ","10,800 "
52,"2,199,245 ","1,060,320 ","1,138,925 ","1,988,308 ","961,656 ","1,026,652 ","191,021 ","88,782 ","102,239 ","19,916 ","9,882 ","10,034 "
53,"2,130,839 ","1,026,314 ","1,104,525 ","1,931,096 ","933,774 ","997,322 ","181
