44,999","49,611","+/-3,207","46,404","52,818"
"B19001H",10.000,"$45,000 to $49,999","46,645","+/-3,883","42,762","50,528"
"B19001H",11.000,"$50,000 to $59,999","95,585","+/-4,789","90,796","100,374"
"B19001H",12.000,"$60,000 to $74,999","134,574","+/-5,119","129,455","139,693"
"B19001H",13.000,"$75,000 to $99,999","179,800","+/-6,102","173,698","185,902"
"B19001H",14.000,"$100,000 to $124,999","131,194","+/-5,171","126,023","136,365"
"B19001H",15.000,"$125,000 to $149,999","88,000","+/-4,419","83,581","92,4
