1,233","3,919","6,385"
"B24030",187.000,"Publishing, and motion picture and sound recording industries","2,630","+/-936","1,694","3,566"
"B24030",188.000,"Broadcasting and telecommunications","804","+/-436","368","1,240"
"B24030",189.000,"Internet publishing and internet service providers","766","+/-431","335","1,197"
"B24030",190.000,"Data processing and other information services","952","+/-407","545","1,359"
"B24030",191.000,"Finance and insurance, and real estate and rental and leasing:","15,654","+/-2,
