1","6,271"
Quakertown borough,Pennsylvania,"8,823","8,859","8,821","8,878","8,884","8,930","8,931","8,931"
Quarryville borough,Pennsylvania,"2,101","2,075","2,081","2,050","2,024","2,001","1,994","1,994"
Railroad borough,Pennsylvania,304,304,298,297,298,300,300,300
Rainsburg borough,Pennsylvania,141,142,143,143,144,146,146,146
Ramey borough,Pennsylvania,513,514,518,521,518,524,525,525
Rankin borough,Pennsylvania,"2,168","2,200","2,229","2,257","2,282","2,308","2,315","2,315"
Reading city,Pennsylvania
