te alone or in combination with one or more other races",37,"Population in households","649,903","+/-4,842","627,422","+/-5,651"
"003","White alone or in combination with one or more other races",38,"Householder or spouse","62.9","+/-1.0","63.4","+/-0.9"
"003","White alone or in combination with one or more other races",39,"Child","26.2","+/-0.8","26.2","+/-0.8"
"003","White alone or in combination with one or more other races",40,"Other relatives","5.4","+/-0.6","5.2","+/-0.6"
"003","White alone or in comb
