      3","      95","Median earnings (in 2001 inflation-adjusted dollars):","        26,886","(NA)","        26,866","(NA)","           -20","+/-1,242","no"
"        3","      96","Male full-time, year-round workers","        41,202","(NA)","        41,154","(NA)","           -48","+/-1,370","no"
"        3","      97","Female full-time, year-round workers","        29,292","(NA)","        31,027","(NA)","         1,735","+/-1,391","yes"
"        3","      98"," "," "," "," "," "," "," "," "
"        3"
