ON HIGHWAY C NORTH OF ZZ (LSX)
0525,UNK,ST. PETERS,ST. CHARLES,MO,38.78,-90.61,TREES...TREE LIMBS AND POWER LINES DOWN. DAMAGE SCATTERED THROUGHOUT ST PETERS...COTTLEVILLE AND HARVESTER. (LSX)
0525,UNK,BATCHTOWN,CALHOUN,IL,39.03,-90.65,LARGE TREE LIMBS AND POWER LINES DOWN IN BATCHTOWN AND NORTH OF HARDIN (LSX)
0527,UNK,3 NW VILLA RIDGE,FRANKLIN,MO,38.5,-90.92,TREES AND POWER LINES DOWN ON HIGHWAY V NEAR HIGHWAY 100 (LSX)
0545,UNK,FLORISSANT,ST. LOUIS,MO,38.8,-90.32,NUMEROUS REPORTS OF TREES AND TREE LIMBS 
