,"Burbank, CA",4,2004,2047,43,104,59,203,2,2133,205,272,369,0,229,0,2,41
Delta,7/27,256,692,ATL,"Atlanta, GA",PHL,"Philadelphia, PA",7,1225,1223,-2,1639,102,1821,29,1432,1850,258,665,0,258,0,0,0
Delta,7/23,254,1581,JFK,"New York, NY",SLC,"Salt Lake City, UT",3,1910,2010,60,24,270,254,7,2253,301,248,1989,60,188,0,0,0
Pinnacle,7/23,252,2999,DCA,"Washington, DC",DSM,"Des Moines, IA",3,1640,1738,58,2150,129,2259,3,1820,2302,282,897,0,224,0,58,0
JetBlue,7/23,252,73,JFK,"New York, NY",MCO,"Orlando, FL",3,1225
