58,868,870,870
Chalfont borough,Pennsylvania,"4,198","4,177","4,065","3,911","3,907","3,905","3,900","3,900"
Chambersburg borough,Pennsylvania,"17,961","17,969","17,909","17,836","17,812","17,860","17,862","17,862"
Chapman borough,Pennsylvania,234,234,233,233,233,234,234,234
Charleroi borough,Pennsylvania,"4,696","4,728","4,768","4,794","4,833","4,864","4,871","4,871"
Cherry Tree borough,Pennsylvania,424,428,430,432,436,442,443,443
Cherry Valley borough,Pennsylvania,74,75,75,74,72,72,72,72
Chester ci
