 ","8,493 ","8,599 ","8,633 ","8,674 ","8,695 ","8,688 ","8,621 "
Hancock,Illinois,"21,373 ","21,346 ","21,319 ","21,409 ","21,349 ","21,134 ","20,971 ","20,844 ","20,593 ","20,523 ","20,266 ","20,121 "
Hardin,Illinois,"5,189 ","5,185 ","5,117 ","5,186 ","5,223 ","5,108 ","5,077 ","4,978 ","4,914 ","4,863 ","4,824 ","4,800 "
Henderson,Illinois,"8,096 ","8,058 ","8,087 ","8,190 ","8,209 ","8,106 ","8,257 ","8,260 ","8,353 ","8,292 ","8,218 ","8,213 "
Henry,Illinois,"51,159 ","51,063 ","50,971 ","51,058 ","50
