 "31",           -63,           -48,           -39,           -88,          -228,          -299,          -353,          -430,
  "32",          -226,          -337,          -373,          -268,          -250,          -380,          -482,          -394,
  "33",           -89,           -99,          -174,          -198,          -202,          -239,          -298,          -252,
  "34",             0,             0,             0,             0,             0,             0,             0,             0
