34,566","840,382,510","19,395","4,797",840,,19.39,4.80,0.84
May-98,"20,119,221,360","3,637,148,587","830,950,702","20,119","3,637",831,,20.12,3.64,0.83
Jun-98,"18,972,300,376","3,953,370,313","918,027,463","18,972","3,953",918,,18.97,3.95,0.92
Jul-98,"15,177,178,223","2,867,795,419","932,265,202","15,177","2,868",932,,15.18,2.87,0.93
Aug-98,"17,882,780,871","3,403,837,454","810,889,753","17,883","3,404",811,,17.88,3.40,0.81
Sep-98,"19,272,397,624","4,334,922,487","833,483,707","19,272","4,335",833,,19.
