237,501","1,730","239,592","1,396",
"DP03",53.0,"Less than $10,000","2.3%","0.3","2.7%","0.3",
"DP03",54.0,"$10,000 to $14,999","1.5%","0.2","2.2%","0.3","*"
"DP03",55.0,"$15,000 to $24,999","5.0%","0.4","4.0%","0.3","*"
"DP03",56.0,"$25,000 to $34,999","4.1%","0.4","5.2%","0.4","*"
"DP03",57.0,"$35,000 to $49,999","8.7%","0.5","9.3%","0.5",
"DP03",58.0,"$50,000 to $74,999","16.1%","0.7","14.2%","0.6","*"
"DP03",59.0,"$75,000 to $99,999","13.9%","0.7","15.3%","0.6",
"DP03",60.0,"$100,000 to $149,999","21.3%
