2,484","2,484"
.Omak city,Washington,"4,695","4,709","4,726","4,721","4,721"
.Oroville city,Washington,"1,605","1,625","1,657","1,662","1,653"
.Pateros city,Washington,625,631,642,643,643
.Riverside town,Washington,342,343,347,348,348
.Tonasket city,Washington,970,981,998,"1,000",994
.Twisp town,Washington,909,920,936,938,938
.Winthrop town,Washington,344,346,349,349,349
.Balance of Okanogan County,Washington,"23,584","23,572","23,643","23,617","23,666"
Pacific County,Washington,"20,778","20,766","20,945","
