can","44,171","+/-3,905","6.1","+/-0.5"
"DP02",123.0,"Arab","1,790","+/-1,001","0.2","+/-0.1"
"DP02",124.0,"Czech","3,358","+/-1,084","0.5","+/-0.2"
"DP02",125.0,"Danish","7,942","+/-1,688","1.1","+/-0.2"
"DP02",126.0,"Dutch","24,419","+/-2,795","3.4","+/-0.4"
"DP02",127.0,"English","109,454","+/-5,517","15.2","+/-0.8"
"DP02",128.0,"French (except Basque)","25,742","+/-3,314","3.6","+/-0.5"
"DP02",129.0,"French Canadian","6,077","+/-1,508","0.8","+/-0.2"
"DP02",130.0,"German","160,767","+/-7,429","22.3","+/
